timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
2967633513,2967633493,8944899,-0.11593738,-0.07444563,0.4390849,3
2968183112,2968183087,8944899,-0.12540655,-0.035729464,0.44352195,3
2968596622,2968596602,8944899,-0.12046892,-0.020419158,0.44574985,3
2969145906,2969145765,8944899,-0.12608632,0.005464412,0.4460541,3
2969696312,2969696293,8944899,-0.120625705,0.036933273,0.44798848,3
2970108832,2970108807,8944899,-0.121774994,0.04983774,0.44726068,3
2970658473,2970658453,8944899,-0.12013236,0.072887585,0.44633594,3
2971196161,2971139636,8944899,-0.10183581,0.07679198,0.45118833,3
2971621413,2971621363,8944899,-0.0756116,0.12532656,0.45025194,3
2972171511,2972171483,8944899,-0.082061656,0.14268549,0.44402617,3
2972582896,2972582871,8944899,-0.08404056,0.14110139,0.44577718,3
2973133997,2973133977,8944899,-0.091252625,0.12363977,0.44763553,3
2973683903,2973683878,8944899,-0.108379506,0.10899678,0.44516066,3
2974096171,2974096152,8944899,-0.09707294,0.12248811,0.446162,3
2974646751,2974646727,8944899,-0.05217722,0.109129,0.4579449,3
2975195464,2975195444,8944899,0.029236801,0.12818305,0.4597281,3
2975608817,2975608789,8944899,-0.028111894,0.11609351,0.45969862,3
2976158245,2976158224,8944899,-0.052093353,0.104916036,0.4575465,3
2976708222,2976708194,8944899,-0.084635876,0.097643994,0.45376712,3
2977121371,2977121346,8944899,-0.12719563,0.09281565,0.44184396,3
2977671806,2977671779,8944899,-0.15736946,0.10239195,0.43005505,3
2979183830,2979183804,8944899,-0.1364934,0.1043633,0.4374043,3
2979595710,2979595689,8944899,-0.1254188,0.10322101,0.44137773,3
2980146342,2980146317,8944899,-0.088163175,0.09890577,0.452484,3
2980696131,2980696093,8944899,-0.10586637,0.104648545,0.44580653,3
2981108493,2981108468,8944899,-0.113116644,0.10453209,0.44455066,3
2981658249,2981658227,8944899,-0.117834665,0.09495385,0.44397825,3
2982195269,2982139330,8944899,-0.113253236,0.09251505,0.44618365,3
2982621495,2982621470,8944899,-0.12058548,0.09736971,0.4427728,3
2983171482,2983171457,8944899,-0.16041191,0.16640301,0.4134753,3
2983707998,2983652171,8944899,-0.14188562,0.14018393,0.42732444,3
2984132976,2984132956,8944899,-0.13464564,0.16400194,0.4234648,3
2984683726,2984683701,8944899,-0.10764457,0.18639459,0.42476046,3
2985096566,2985096547,8944899,-0.1117767,0.17842972,0.42593458,3
2985646106,2985646079,8944899,-0.14656536,0.10779128,0.4328514,3
2986195687,2986195667,8944899,-0.08307298,0.12523933,0.44946232,3
2986608679,2986608654,8944899,-0.09272676,0.116820365,0.44849178,3
2987158846,2987158826,8944899,-0.077220105,0.10444054,0.45315865,3
2987695219,2987639507,8944899,-0.057149377,0.053026415,0.46186787,3
2988120353,2988120328,8944899,-0.058638502,0.037890427,0.46246898,3
2988671367,2988671343,8944899,-0.06861546,0.004074122,0.45954275,3
2989207638,2989151647,8944899,-0.13856414,0.0090328595,0.4410742,3
2989633399,2989633226,8944899,-0.15689828,0.0071795927,0.4344047,3
2990183811,2990183784,8944899,-0.10395134,-0.006672675,0.45195577,3
2990596085,2990596044,8944899,-0.11856578,-0.032007836,0.44395393,3
2991145540,2991145513,8944899,-0.13795921,-0.051433843,0.43527249,3
2991696086,2991696066,8944899,-0.10249611,-0.038528606,0.44839978,3
2992108603,2992108554,8944899,-0.090220176,-0.019846722,0.4541475,3
2992657689,2992657669,8944899,-0.11428467,-0.025072187,0.44748533,3
2993195192,2993139170,8944899,-0.10520052,0.006269164,0.45169923,3
2993621355,2993621329,8944899,-0.15027396,-0.024988765,0.43531844,3
2994171564,2994171538,8944899,-0.11867465,-0.0155646475,0.4467259,3
2994583037,2994583010,8944899,-0.12596856,-0.04417861,0.44127184,3
2995132860,2995132840,8944899,-0.09809405,-0.056936834,0.4462045,3
2995683451,2995683425,8944899,-0.10627142,-0.085872136,0.43880507,3
2996095773,2996095753,8944899,-0.080342986,-0.07763948,0.44589993,3
2996645372,2996645346,8944899,-0.092597745,-0.1295324,0.42961082,3
2997195693,2997195672,8944899,-0.10715951,-0.12189943,0.42906326,3
2997608046,2997608021,8944899,-0.09659841,-0.1268678,0.43144354,3
2998157556,2998157536,8944899,-0.065029204,-0.09660288,0.4457984,3
2998695176,2998639158,8944899,-0.0826412,-0.12694192,0.43344662,3
2999121463,2999121438,8944899,-0.10125562,-0.11552863,0.43264046,3
2999670722,2999670696,8944899,-0.06327029,-0.10658597,0.44429633,3
3000207914,3000151996,8944899,-0.061811145,-0.1433504,0.43291765,3
3000633426,3000633406,8944899,-0.059746224,-0.1298697,0.4378448,3
3001182929,3001182881,8944899,-0.07318977,-0.1292882,0.43493515,3
3001595359,3001595339,8944899,-0.08918215,-0.1368908,0.42970267,3
3002145559,3002145534,8944899,-0.019574327,-0.1217786,0.44600415,3
3002695321,3002695281,8944899,-0.04191205,-0.11554754,0.44531325,3
3003107435,3003107410,8944899,-0.05961001,-0.11867261,0.43876278,3
3003658199,3003658179,8944899,-0.069482185,-0.11861634,0.43953675,3
3004207610,3004207585,8944899,-0.086566076,-0.13681972,0.4300519,3
3004620224,3004620199,8944899,-0.08561307,-0.120265365,0.4361904,3
3005170230,3005170205,8944899,-0.09217991,-0.13118753,0.43122235,3
3005582622,3005582597,8944899,-0.081749946,-0.12770687,0.43487582,3
3006132373,3006132353,8944899,-0.06806636,-0.11499605,0.43997473,3
3006683114,3006683090,8944899,-0.06785212,-0.11795323,0.4401049,3
3007095183,3007095161,8944899,-0.08093094,-0.119392715,0.43642047,3
3007644889,3007644864,8944899,-0.087324366,-0.12217176,0.43414828,3
3008195282,3008195262,8944899,-0.08218158,-0.1252263,0.43495485,3
3008607505,3008607481,8944899,-0.083979756,-0.13195895,0.43248326,3
3009158046,3009158026,8944899,-0.095262,-0.13118371,0.42967167,3
3009695461,3009639152,8944899,-0.083221816,-0.12265732,0.4354859,3
3010120018,3010119993,8944899,-0.07943874,-0.14004663,0.43093482,3
3010669794,3010669769,8944899,-0.09200392,-0.14428777,0.42574033,3
3011207895,3011151381,8944899,-0.07756289,-0.14809774,0.42797285,3
3011632692,3011632654,8944899,-0.078880906,-0.1385544,0.4314905,3
3012183232,3012183207,8944899,-0.08553916,-0.12356219,0.43440557,3
3012595690,3012595671,8944899,-0.040356252,-0.1169203,0.44579858,3
3013144877,3013144853,8944899,0.08837314,-0.13372579,0.4422336,3
3013695425,3013695405,8944899,0.12869495,-0.21612151,0.40135688,3
3014107630,3014107605,8944899,0.14817263,-0.18692419,0.41137227,3
3014658239,3014658219,8944899,0.16649625,-0.13087042,0.42784128,3
3015208398,3015208225,8944899,0.17686221,-0.10592385,0.43185845,3
3015620447,3015620396,8944899,0.16979417,-0.054212004,0.4447251,3
3016169830,3016169806,8944899,0.20219484,0.0072333924,0.43877032,3
3016582987,3016582961,8944899,0.22160442,0.045054205,0.43039912,3
3017132732,3017132712,8944899,0.20243856,0.05498089,0.43804297,3
3017682531,3017682506,8944899,0.14758772,0.124011576,0.4446114,3
3018095091,3018095070,8944899,0.1073292,0.16148603,0.4429718,3
3018645749,3018645724,8944899,0.055792045,0.17580336,0.44540417,3
3019195223,3019195203,8944899,0.038591944,0.18415484,0.4454853,3
3019608218,3019608193,8944899,0.015258379,0.20568596,0.4372944,3
3020157948,3020157928,8944899,-0.015357253,0.20335269,0.43592185,3
3020694959,3020638900,8944899,-0.015025693,0.19804263,0.43759996,3
3021120199,3021120174,8944899,0.028879795,0.19834718,0.43828806,3
3021669707,3021669680,8944899,0.015528222,0.18251203,0.44469276,3
3022207862,3022151324,8944899,0.03711865,0.20713072,0.43573007,3
3022632712,3022632692,8944899,0.0042151804,0.19276118,0.44153982,3
3023182348,3023182323,8944899,0.0145472055,0.16783008,0.4511863,3
3023595235,3023595215,8944899,0.002566274,0.1790116,0.44662005,3
3024145635,3024145610,8944899,-0.023674572,0.18554108,0.4424598,3
3024695388,3024695368,8944899,-0.027019756,0.1864399,0.44140708,3
3025108104,3025108079,8944899,-0.03195361,0.17912427,0.44281006,3
3025657929,3025657908,8944899,-0.052925844,0.18849123,0.4366116,3
3026195557,3026139015,8944899,-0.06526635,0.1813831,0.43747577,3
3026620047,3026619990,8944899,-0.032452617,0.17699774,0.4443648,3
3027170301,3027170277,8944899,-0.03871608,0.18388759,0.44081768,3
3027707185,3027651249,8944899,-0.06689036,0.1957327,0.43180814,3
3028132683,3028132663,8944899,-0.040786784,0.19141513,0.43747103,3
3028682696,3028682670,8944899,-0.028452693,0.21353762,0.43055898,3
3029094882,3029094862,8944899,-0.034869462,0.19798958,0.4365542,3
3029644758,3029644733,8944899,-0.05199597,0.17163877,0.44262618,3
3030195280,3030195260,8944899,-0.047073793,0.16391747,0.4460846,3
3030607383,3030607357,8944899,-0.05606018,0.16978696,0.44285756,3
3031157224,3031157203,8944899,-0.015788907,0.16717082,0.44894305,3
3031706983,3031706958,8944899,-0.009455451,0.20089692,0.4367836,3
3032120050,3032120024,8944899,-0.021277435,0.17705691,0.4441238,3
3032670046,3032670021,8944899,-0.024561925,0.16706784,0.44715002,3
3033082647,3033082623,8944899,-0.0133377835,0.17910829,0.44501036,3
3033632161,3033632140,8944899,-0.006854131,0.17893657,0.445038,3
3034182616,3034182591,8944899,-0.000685919,0.20228636,0.43720502,3
3034595415,3034595377,8944899,0.008359409,0.19475855,0.44179145,3
3035145030,3035145004,8944899,-0.0036905548,0.18168703,0.44504106,3
3035694862,3035694842,8944899,0.01464932,0.1717708,0.4487381,3
3036107252,3036107227,8944899,0.052157696,0.15921083,0.4517119,3
3036656972,3036656953,8944899,0.019995293,0.21682948,0.43105647,3
3037194419,3037138802,8944899,0.021870999,0.18329349,0.4447281,3
3037619820,3037619793,8944899,-0.011938405,0.16712403,0.45005026,3
3038170194,3038170133,8944899,0.0012802402,0.18430555,0.44582555,3
3038706922,3038651219,8944899,0.008210809,0.2036283,0.44016552,3
3039132783,3039132763,8944899,0.010285074,0.20349471,0.4400812,3
3039682654,3039682628,8944899,0.0075791986,0.20419085,0.44023222,3
3040095128,3040095108,8944899,0.007821531,0.20491387,0.44003367,3
3040645569,3040645541,8944899,0.008357085,0.20439467,0.43979877,3
3041194360,3041194338,8944899,0.008817741,0.20504886,0.44079158,3
