timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2906786042,2906785642,-0.9098328,-0.023631811,0.005119777,-0.41427016,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2906836029,2906835563,-0.90940887,-0.025058523,0.0075218473,-0.41507947,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2906886006,2906885641,-0.90852803,-0.030150952,0.010984273,-0.41658986,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2906935991,2906935641,-0.9072782,-0.036467656,0.016090052,-0.4186379,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2906986049,2906985680,-0.9060531,-0.04008943,0.022117142,-0.4206798,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907035981,2907035641,-0.90508103,-0.03975364,0.031388227,-0.42221165,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907086002,2907085641,-0.9038593,-0.03724683,0.038034007,-0.42450503,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907136004,2907135641,-0.9025657,-0.03584054,0.039403737,-0.42724466,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907186009,2907185641,-0.9010807,-0.036124356,0.03879403,-0.43039957,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907236005,2907235643,-0.89967436,-0.034827847,0.037662555,-0.43353757,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907285976,2907285641,-0.8983759,-0.033468883,0.03235501,-0.43675366,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907336056,2907335581,-0.89714783,-0.03065593,0.022227524,-0.4401046,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907386012,2907385641,-0.8957822,-0.027504208,0.0072466526,-0.44358256,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907435993,2907435640,-0.89401263,-0.02374966,-0.009171795,-0.447318,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907486000,2907485641,-0.8923059,-0.018224848,-0.022001076,-0.45052633,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907535978,2907535641,-0.890499,-0.011514422,-0.034195725,-0.4535524,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907585996,2907585534,-0.8884402,-0.0037574724,-0.046350755,-0.4566308,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907635975,2907635640,-0.886194,0.0034012112,-0.05622961,-0.45987698,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907686023,2907685682,-0.88409597,0.008237671,-0.064158835,-0.4628068,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907736031,2907735516,-0.8820483,0.010499806,-0.070856564,-0.46568224,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907791037,2907790681,-0.880227,0.012388139,-0.07456137,-0.46849516,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907839755,2907835808,-0.87885976,0.012499081,-0.073084004,-0.47128338,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907885984,2907885516,-0.87746614,0.013235879,-0.07173673,-0.47405908,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907935986,2907935641,-0.8760105,0.014198484,-0.0716026,-0.47673598,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2907989741,2907985799,-0.87487465,0.015039706,-0.06985143,-0.47904998,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908036001,2908035559,-0.87372386,0.015071155,-0.0672643,-0.48151326,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908085978,2908085641,-0.8727451,0.01426483,-0.0641401,-0.48373413,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908136012,2908135640,-0.87158775,0.013816624,-0.06315898,-0.48595765,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908185981,2908185640,-0.8705116,0.014573125,-0.06437777,-0.48770142,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908235958,2908235641,-0.8692736,0.015745174,-0.06851348,-0.48930705,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908280943,2908280556,-0.8680396,0.01674599,-0.075072035,-0.49050087,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908335993,2908335640,-0.86667544,0.01771757,-0.0842923,-0.4913805,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908386045,2908385583,-0.8656053,0.020223357,-0.09041994,-0.49207994,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908430980,2908430515,-0.8647304,0.022603074,-0.09489923,-0.49267107,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908485983,2908485641,-0.86380196,0.025965124,-0.098159395,-0.49349463,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908535966,2908535520,-0.8630626,0.028044906,-0.10007368,-0.49428925,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908580955,2908580641,-0.8624154,0.03004639,-0.10016364,-0.495282,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908635961,2908635641,-0.86173946,0.030296791,-0.10010311,-0.49645418,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908686042,2908685643,-0.8613148,0.028725427,-0.10053627,-0.49719656,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908736125,2908735660,-0.86108685,0.027603894,-0.09915396,-0.49793172,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908785964,2908785641,-0.8607791,0.025337726,-0.09766023,-0.49887866,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908841045,2908840680,-0.8607578,0.022384038,-0.09488807,-0.4995911,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908889718,2908885628,-0.8607978,0.019666068,-0.09257001,-0.5000713,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908935966,2908935515,-0.8610052,0.0166602,-0.0899352,-0.500304,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2908986019,2908985660,-0.8614361,0.015202272,-0.084973335,-0.500476,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909036151,2909035643,-0.8618659,0.013169512,-0.08010236,-0.5005972,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909086054,2909085558,-0.86234534,0.011140128,-0.07703975,-0.50030136,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909136014,2909135642,-0.8629123,0.010821245,-0.07270424,-0.49997926,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909186099,2909185638,-0.86342716,0.010512193,-0.06772929,-0.49979573,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909236039,2909235671,-0.8640304,0.010671323,-0.06323535,-0.49933857,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909286037,2909285642,-0.8643578,0.010257768,-0.060616735,-0.49910536,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909336150,2909335793,-0.86465144,0.009179326,-0.059787773,-0.49871743,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909385985,2909385641,-0.86487234,0.00838067,-0.05781376,-0.4985812,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909436075,2909435558,-0.8649847,0.007842723,-0.054683182,-0.49874815,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909485978,2909485517,-0.8650336,0.007199188,-0.05241956,-0.49891618,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909535976,2909535641,-0.86484224,0.0059068357,-0.05170963,-0.49933892,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909586049,2909585554,-0.86459696,0.0050016777,-0.049979903,-0.49994907,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909636033,2909635515,-0.86449784,0.0039282753,-0.047668505,-0.5003558,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909685984,2909685641,-0.86418974,0.00256243,-0.04450825,-0.50118726,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909736008,2909735641,-0.8637958,0.000853799,-0.041931007,-0.5020934,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909786023,2909785556,-0.8635339,-0.0003658507,-0.0394299,-0.5027467,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909836051,2909835642,-0.8632878,-0.0006160342,-0.036096983,-0.5034191,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909885998,2909885641,-0.86301076,-0.0010571784,-0.03258175,-0.50413287,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909935979,2909935642,-0.86264807,-0.0018605991,-0.028298367,-0.505009,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2909985924,2909985641,-0.86217654,-0.0032294828,-0.024560364,-0.506002,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910036010,2910035642,-0.8616904,-0.004118395,-0.021260533,-0.5069721,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910085963,2910085641,-0.8614252,-0.004575576,-0.017224737,-0.5075717,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910135943,2910135558,-0.8610881,-0.0053977375,-0.0133769,-0.50825113,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910186005,2910185641,-0.86086935,-0.006681835,-0.00996705,-0.5086847,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910235990,2910235641,-0.8607137,-0.0074947975,-0.0067635328,-0.50898916,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910285900,2910285641,-0.8605906,-0.0069965995,-0.0033882873,-0.5092382,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910331025,2910330704,-0.8604817,-0.006731445,-0.0015574356,-0.5094346,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910386023,2910385560,-0.8604721,-0.0054638297,8.5175794e-05,-0.5094683,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910435965,2910435642,-0.8603802,-0.0040181787,0.00031451142,-0.50963706,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910480963,2910480641,-0.86041564,-0.001986933,0.0010151468,-0.5095882,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910535967,2910535516,-0.8604578,-0.00012255873,0.0014986241,-0.5095196,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910586011,2910585640,-0.86047894,0.0013261562,0.0019867793,-0.50948054,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910639786,2910635878,-0.86059844,0.0018887881,0.0011866419,-0.5092793,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910685963,2910685515,-0.8606545,0.0023505052,0.0010418256,-0.50918293,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910736136,2910735685,-0.8607675,0.0025990703,0.0011779234,-0.50899047,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910789747,2910785871,-0.8609239,0.0022915872,0.0003178971,-0.5087285,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910836011,2910835558,-0.86097884,0.0018997235,-0.0003550753,-0.5086371,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910885953,2910885642,-0.8611722,0.0010682496,-0.00040330167,-0.50831205,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910939802,2910935839,-0.8613096,0.00080968754,0.0006446821,-0.5080796,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2910985943,2910985641,-0.86138976,-0.00095599605,0.0016785249,-0.5079411,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911035984,2911035641,-0.86145747,-0.006733495,0.0045487643,-0.5077647,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911086158,2911085807,-0.8613816,-0.018371182,0.012071114,-0.5074827,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911136007,2911135644,-0.8607242,-0.032654,0.025642585,-0.5073758,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911186069,2911185557,-0.8601121,-0.045392923,0.03989549,-0.50651264,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911236105,2911235775,-0.85941344,-0.05468453,0.05278979,-0.5056001,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911285992,2911285641,-0.8587731,-0.060410425,0.06464011,-0.5046594,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911336029,2911335516,-0.8584248,-0.06335034,0.07277807,-0.5037826,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911386118,2911385759,-0.85836107,-0.06449085,0.077300005,-0.5030727,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911435975,2911435641,-0.858449,-0.06274648,0.080259636,-0.5026796,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911486006,2911485642,-0.8587964,-0.05989598,0.08065864,-0.5023699,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911536108,2911535598,-0.85927194,-0.056281887,0.079652876,-0.5021352,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911585980,2911585640,-0.85965014,-0.052586872,0.07843684,-0.50207955,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911641025,2911640680,-0.86004895,-0.049460273,0.07583861,-0.5021137,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911686070,2911685605,-0.86032844,-0.047398817,0.07371481,-0.50214994,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911736002,2911735516,-0.8605629,-0.04587683,0.07207605,-0.5021273,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911785996,2911785641,-0.8608025,-0.044828366,0.070543714,-0.5020291,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911836056,2911835558,-0.86096257,-0.044595394,0.06864822,-0.5020382,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911886044,2911885569,-0.86118454,-0.044714402,0.06648087,-0.50193846,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911936044,2911935642,-0.8613753,-0.044997312,0.06309794,-0.50202256,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2911986006,2911985536,-0.8616298,-0.045157492,0.05989323,-0.50196385,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912035972,2912035641,-0.86174804,-0.045095664,0.057812825,-0.5020103,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912085974,2912085641,-0.8619997,-0.04382846,0.05693536,-0.5017909,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912135983,2912135515,-0.86227006,-0.042343535,0.05567984,-0.5015948,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912185993,2912185641,-0.86279815,-0.040229272,0.05509073,-0.50092524,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912236036,2912235557,-0.86319673,-0.03849252,0.054132774,-0.50047934,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912285983,2912285516,-0.8636981,-0.037306905,0.052677207,-0.4998589,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912335990,2912335642,-0.86405843,-0.03680417,0.051415447,-0.4994048,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912385991,2912385641,-0.8643389,-0.037271187,0.049934104,-0.4990349,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912435952,2912435516,-0.86463904,-0.03681226,0.048972175,-0.49864432,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912485986,2912485641,-0.86497414,-0.036175903,0.046753637,-0.49832225,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912535909,2912535641,-0.8654844,-0.03495514,0.043575637,-0.49781144,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912586000,2912585684,-0.86580133,-0.033373654,0.03945607,-0.4977124,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912635968,2912635641,-0.86622006,-0.031429715,0.0354425,-0.4974122,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912686019,2912685641,-0.8667007,-0.028894158,0.031900637,-0.4969683,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912735952,2912735641,-0.86695665,-0.027334826,0.028625956,-0.49680927,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912785959,2912785642,-0.8672017,-0.02619091,0.025104146,-0.49663395,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912836006,2912835668,-0.8675506,-0.024943994,0.022312175,-0.4962216,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912885981,2912885640,-0.8680056,-0.022637274,0.021331986,-0.49557942,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912936004,2912935557,-0.86829907,-0.020916548,0.020976119,-0.4951558,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2912985993,2912985660,-0.8685004,-0.019667419,0.020044262,-0.4948924,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913035972,2913035641,-0.86883587,-0.017816927,0.01897644,-0.4944156,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913085977,2913085516,-0.8691459,-0.015358135,0.016937518,-0.49402717,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913135994,2913135640,-0.86947995,-0.014806447,0.014303204,-0.49353918,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913185961,2913185641,-0.8697814,-0.015325577,0.012130006,-0.4930501,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913235982,2913235641,-0.8701332,-0.015907396,0.010786371,-0.49244183,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913280939,2913280653,-0.8704441,-0.016290424,0.00971642,-0.49190184,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913335962,2913335516,-0.8710158,-0.015988829,0.008372507,-0.4909234,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913385952,2913385641,-0.871401,-0.015173783,0.007399705,-0.4902808,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913439817,2913435859,-0.87195385,-0.0134764,0.005719048,-0.48936924,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913486003,2913485516,-0.8723586,-0.012559504,0.0033488283,-0.48869377,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913535892,2913535641,-0.8727819,-0.011296372,0.0013012704,-0.48797807,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913589753,2913585859,-0.87307477,-0.009793784,-0.0008289823,-0.48748732,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913636042,2913635555,-0.87328213,-0.00837279,-0.0026009048,-0.48713598,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913685984,2913685641,-0.8733292,-0.0071749636,-0.004183642,-0.4870597,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913741026,2913740682,-0.87337786,-0.006074928,-0.0062481747,-0.48696524,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913785981,2913785662,-0.8734253,-0.0051416643,-0.008666673,-0.4868539,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913836052,2913835642,-0.87348473,-0.0039631883,-0.011027581,-0.48671052,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913886142,2913885765,-0.87347615,-0.0029748974,-0.012687112,-0.48669258,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913935961,2913935641,-0.87355256,-0.0017136346,-0.012156623,-0.486575,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2913986018,2913985555,-0.87367773,-0.0009283726,-0.009897687,-0.4864037,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914036150,2914035751,-0.87370193,-0.0017222798,-0.008043875,-0.4863921,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914085964,2914085641,-0.8736726,-0.0035795157,-0.007654064,-0.48644105,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914136009,2914135641,-0.8735547,-0.0067127277,-0.008018283,-0.48661375,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914186106,2914185761,-0.87349117,-0.010811866,-0.007763121,-0.48665813,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914236013,2914235641,-0.8732899,-0.015347094,-0.0071576512,-0.48690656,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914286006,2914285641,-0.87302524,-0.020341177,-0.0064728796,-0.48720786,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914336023,2914335685,-0.8726568,-0.027384864,-0.006855082,-0.48751748,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914386051,2914385541,-0.87234294,-0.033676073,-0.0066976645,-0.48768738,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914441005,2914440680,-0.87184787,-0.039573714,-0.006840443,-0.48812744,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914486030,2914485678,-0.8717101,-0.043117553,-0.0060504144,-0.4880839,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914535981,2914535517,-0.87164366,-0.047491252,-0.0046428246,-0.4878118,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914586049,2914585667,-0.8718571,-0.05122884,-0.0009505399,-0.4870728,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914636061,2914635564,-0.8720196,-0.05351197,0.0047867512,-0.4865138,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914686028,2914685555,-0.8720486,-0.056063294,0.010125858,-0.48609233,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914736009,2914735642,-0.87185955,-0.057727043,0.01591852,-0.4860815,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914785996,2914785641,-0.8715263,-0.05909133,0.020753479,-0.4863326,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914835997,2914835642,-0.8709333,-0.05870867,0.024414947,-0.48727044,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914885971,2914885642,-0.87023914,-0.05602941,0.02692139,-0.48869205,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914936039,2914935557,-0.8695992,-0.050798874,0.029116547,-0.49027446,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2914986012,2914985641,-0.8686013,-0.045642078,0.031479355,-0.4923999,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915036018,2915035685,-0.86713016,-0.042227138,0.0332938,-0.49517038,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915085994,2915085555,-0.86560595,-0.039407995,0.035536036,-0.4979062,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915135993,2915135640,-0.8635286,-0.03703617,0.03708983,-0.50156856,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915186009,2915185640,-0.8611875,-0.03591672,0.03768382,-0.5056146,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915235968,2915235516,-0.85855275,-0.035582833,0.038296584,-0.5100535,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915285987,2915285641,-0.85563,-0.035749447,0.039950684,-0.5148042,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915339819,2915335823,-0.85245645,-0.035709187,0.042321555,-0.5198576,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915386023,2915385681,-0.84913135,-0.03472872,0.043848734,-0.5252115,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915435963,2915435641,-0.8456433,-0.033597585,0.044883646,-0.5307958,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915489753,2915485794,-0.8420782,-0.033207517,0.042235147,-0.536673,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915536010,2915535668,-0.8382174,-0.032990754,0.038774937,-0.5429548,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915585959,2915585641,-0.83459365,-0.03173006,0.03672746,-0.5487238,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915635976,2915635639,-0.8305004,-0.030134153,0.033575114,-0.555188,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915685977,2915685641,-0.82647216,-0.026833845,0.030401587,-0.56151533,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915736078,2915735582,-0.8220351,-0.023376966,0.026803527,-0.5683253,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915780899,2915780516,-0.81793594,-0.020104198,0.024179935,-0.57444936,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915835954,2915835641,-0.8124071,-0.016558953,0.021672448,-0.5824525,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915885947,2915885643,-0.8072145,-0.014592706,0.020568777,-0.5897192,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915936172,2915935703,-0.8018259,-0.014143275,0.019871263,-0.59705985,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2915985964,2915985642,-0.7964,-0.01494884,0.019375794,-0.6042749,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916035956,2916035642,-0.7906562,-0.01691261,0.018275766,-0.6117537,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916080957,2916080641,-0.7854104,-0.019252423,0.016748467,-0.6184493,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916135986,2916135643,-0.7789438,-0.021000782,0.016296959,-0.62653005,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916185944,2916185641,-0.7730099,-0.022557743,0.015370879,-0.6338066,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916239802,2916235653,-0.76724595,-0.023509022,0.011974605,-0.6408101,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916285894,2916285516,-0.7614977,-0.023161398,0.006982591,-0.64771605,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916336001,2916335642,-0.7556829,-0.022387194,0.0030486234,-0.6545478,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916386113,2916385647,-0.7499537,-0.023368835,-0.00021839839,-0.66107744,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2916435964,2916435556,-0.7444951,-0.02255571,-0.0014622564,-0.66724527,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
