t,x,y
2516000,0.0724963266445167,6.711937024185207
2536000,0.07549265165143312,6.810486540359162
2556000,0.07853532998369289,6.909288431225114
2576000,0.08162481185836051,7.008342251997051
2596000,0.08475313323376278,7.10765157912155
2616000,0.08791789302946112,7.207208195415267
2636000,0.09111589099109706,7.30701313693591
2660000,0.09435474421669438,7.407067359075486
2680000,0.0982857331969975,7.527420856634044
2696000,0.10159128126268814,7.627997873943628
2716000,0.10426469980169734,7.708648943055977
2736000,0.10763818385020806,7.809648611414827
2756000,0.11105348399761403,7.910873529205508
2776000,0.11451351382712799,8.012305975050612
2800000,0.11801094991221632,8.113925744175297
2816000,0.12225685006427621,8.23605036407185
2836000,0.12512512154686795,8.317587252320585
2860000,0.12874415372414424,8.419572029010308
2876000,0.1331272785273846,8.541986746526014
2900000,0.13607885767334746,8.623585539048245
2920000,0.14052966195337876,8.745919888534635
2940000,0.1442626832505057,8.847723772658787
2960000,0.14802311925631362,8.949340789987906
2980000,0.15181469751804474,9.05071473977486
2996000,0.15563757775085257,9.151779995125155
3020000,0.15872250559525555,9.232342048527148
3036000,0.1633767609281883,9.352759636014662
3060000,0.16650335286714465,9.432559332332739
3076000,0.17122511773224694,9.551708999339667
3100000,0.1744017231078947,9.630536363069517
3116000,0.17920214145851218,9.74808634185376
3140000,0.18244312291612869,9.825719818691843
3156000,0.18733781216345188,9.94136089163431
3176000,0.19062304192069,10.017591328688415
3200000,0.19475234192809687,10.112100073519676
3216000,0.19974931462072099,10.224237948376967
3236000,0.20311665917151767,10.29793059622042
3256000,0.2073488746283754,10.389110794656352
3280000,0.21160436943366365,10.479051079829965
3300000,0.21672826776006193,10.58539373609379
3316000,0.2210131087955879,10.672344436846915
3336000,0.22444579791219121,10.740753732158128
3360000,0.2287471294588506,10.825055570398412
3376000,0.23392879041646578,10.924310143141392
3396000,0.23739059366419768,10.98890668110872
3416000,0.24172407755220096,11.06829508873258
3436000,0.24607143728072345,11.1459295600286
3456000,0.25043330693507865,11.221757629496617
3476000,0.2548047347326563,11.295748344638142
3500000,0.2591946946054372,11.367877171138211
3520000,0.2644838840966822,11.452175813368493
3536000,0.2689127420534836,11.520164968592875
3556000,0.272466976291732,11.573048146334637
3576000,0.27692368728500016,11.637645044933835
3600000,0.28139660504359465,11.700371845164133
3616000,0.2867673110399537,11.77341642227955
3636000,0.2903481123918373,11.820343805063025
3656000,0.29482850110745773,11.877540356800829
3676000,0.29930939827732367,11.932938650643564
3700000,0.3037928898316093,11.986562685929405
3716000,0.30917201309647196,12.048820271508964
3736000,0.3127631347291517,12.088664246626136
3760000,0.31725327713196944,12.137110208034285
3776000,0.3226455660157496,12.193241900105685
3800000,0.32623937025921385,12.229082286597054
3816000,0.33162745810194283,12.28130044560802
3840000,0.3352278282247218,12.314605230984311
3856000,0.3406321258025446,12.363091533387006
3876000,0.3442366211302143,12.393971255962951
3896000,0.34874828800983304,12.431384625648867
3916000,0.35326305937828806,12.46734344838635
3936000,0.357778443063433,12.501880231645554
3956000,0.36230301060245323,12.535024366175795
3976000,0.36684043241391695,12.566799692846072
4000000,0.3713863688276645,12.597245134514496
4016000,0.37685242119458107,12.632231166832215
4040000,0.3804931861950919,12.654345982930588
4060000,0.3859508459647377,12.686338655214144
4080000,0.3904966770883543,12.71153727614126
4096000,0.39504127026560354,12.735547625474366
4116000,0.39867336670714854,12.753822339709176
4136000,0.4032178450587415,12.775760449096051
4156000,0.4077628812054458,12.79658406857289
4176000,0.4123033980214441,12.816315640813345
4196000,0.4168408191884348,12.8349898678608
4216000,0.4213748432704765,12.852634269696622
4236000,0.4259075515696718,12.869268188906972
4256000,0.43043368373712776,12.884915831812139
4280000,0.434955934313277,12.899604120935232
4296000,0.44037389201112165,12.916108315548113
4320000,0.4439819466355674,12.926224524587228
